MainLanguage,Category,Filename,SentenceIndex,Sentence,Word_x,wordLength,wordIsEN,sentenceIsEN,wordIsDE,sentenceIsDE,wordIsFR,sentenceIsFR,wordIsIT,sentenceIsIT,Word_y,Language
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",stated,6,1.0,0.29,0.0,0.0,0.0,0.71,0.0,0.0,stated,en
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",La,2,0.0,0.29,0.0,0.0,1.0,0.71,0.0,0.0,La,fr
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",mode,4,0.0,0.29,0.0,0.0,1.0,0.71,0.0,0.0,mode,fr
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",se,2,0.0,0.29,0.0,0.0,0.32,0.71,0.68,0.0,se,fr
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",démode,6,0.0,0.29,0.0,0.0,1.0,0.71,0.0,0.0,démode,fr
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",le,2,0.0,0.29,0.0,0.0,1.0,0.71,0.0,0.0,le,fr
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",style,5,1.0,0.29,0.0,0.0,0.0,0.71,0.0,0.0,style,fr
en,Quotations,en_Quotations,4,"As the renowned fashion designer Coco Chanel once stated, ""La mode se démode, le style jamais.""",jamais,6,0.0,0.29,0.0,0.0,1.0,0.71,0.0,0.0,jamais,fr
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,This,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,quote,5,0.0,1.0,0.0,0.0,0.71,0.0,0.29,0.0,quote,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,emphasizes,10,0.86,1.0,0.14,0.0,0.0,0.0,0.0,0.0,emphasizes,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,timeless,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,timeless,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,nature,6,0.0,1.0,0.0,0.0,0.43,0.0,0.57,0.0,nature,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,style,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,style,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,and,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,and,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,importance,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,importance,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,expressing,10,0.14,1.0,0.0,0.0,0.86,0.0,0.0,0.0,expressing,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,oneself,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oneself,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,through,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,through,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,personal,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,personal,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,fashion,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,fashion,en
en,Quotations,en_Quotations,5,This quote emphasizes the timeless nature of style and the importance of expressing oneself through personal fashion choices.,choices,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,choices,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",This,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",quote,5,0.0,1.0,0.0,0.0,0.57,0.0,0.43,0.0,quote,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",speaks,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,speaks,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",to,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,to,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",intensity,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,intensity,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",and,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,and,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",depth,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,depth,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",true,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,true,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",love,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,love,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",where,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,where,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",once,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,once,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",you,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,you,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",have,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,have,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",found,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,found,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",it,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,it,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",there,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,there,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",is,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,is,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",no,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,no,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",turning,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,turning,en
en,Quotations,en_Quotations,7,"This quote speaks to the intensity and depth of true love, where once you have found it, there is no turning back.",back,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,back,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",As,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,As,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",Italian,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Italian,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",proverb,7,0.43,1.0,0.0,0.0,0.0,0.0,0.57,0.0,proverb,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",goes,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,goes,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",Chi,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,it
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",ha,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ha,it
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",tempo,5,0.0,1.0,0.0,0.0,0.55,0.0,0.45,0.0,tempo,it
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",non,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,non,it
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",aspetti,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,aspetti,it
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",tempo,5,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.0,tempo,it
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",meaning,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,meaning,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",Who,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Who,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",has,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,has,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",time,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,time,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",does,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,does,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",not,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,not,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",wait,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wait,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",for,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,for,en
en,Quotations,en_Quotations,10,"As the Italian proverb goes, ""Chi ha tempo non aspetti tempo,"" meaning ""Who has time, does not wait for time.""",time,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,time,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",This,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",saying,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,saying,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",conveys,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,conveys,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",idea,4,0.29,1.0,0.0,0.0,0.0,0.0,0.71,0.0,idea,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",that,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,that,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",time,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,time,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",is,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,is,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",precious,8,0.86,1.0,0.0,0.0,0.0,0.0,0.14,0.0,precious,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",and,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,and,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",should,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,should,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",not,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,not,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",be,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,be,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",wasted,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wasted,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",urging,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,urging,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",us,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,us,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",to,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,to,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",take,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,take,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",action,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,action,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",and,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,and,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",make,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,make,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",most,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,most,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",present,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,present,en
en,Quotations,en_Quotations,11,"This saying conveys the idea that time is precious and should not be wasted, urging us to take action and make the most of the present moment.",moment,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,moment,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",This,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",quote,5,0.0,1.0,0.0,0.0,0.57,0.0,0.43,0.0,quote,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",is,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,is,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",attributed,10,0.86,1.0,0.0,0.0,0.0,0.0,0.14,0.0,attributed,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",to,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,to,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",his,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,his,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",defiance,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,defiance,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",in,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,in,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",face,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,face,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",Inquisition,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Inquisition,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",s,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,s,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",condemnation,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,condemnation,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",his,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,his,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",scientific,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,scientific,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",theories,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,theories,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",reminding,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,reminding,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",us,2,0.0,1.0,0.0,0.0,0.43,0.0,0.57,0.0,us,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",importance,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,importance,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",of,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,of,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",holding,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,holding,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",on,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,on,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",to,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,to,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",our,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,our,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",beliefs,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,beliefs,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",and,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,and,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",convictions,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,convictions,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",even,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,even,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",in,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,in,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",the,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the,en
en,Quotations,en_Quotations,13,"This quote is attributed to his defiance in the face of the Inquisition's condemnation of his scientific theories, reminding us of the importance of holding on to our beliefs and convictions, even in the face of adversity.",face,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,face,en
